Row	Column	Assay	Sample		Conc	Ct	Tm	Expected Tm	R2	Chi2	Straight R2	Efficiency	Multiple peaks	Outlier	Multimodal melt peaks	F0	Flags	S-DispenseTip	S-DropIndex	S-GlobalDropIndex	S-SP-Well	A-DispenseTip	A-DropIndex	A-GlobalDropIndex	A-SP-Well	Asymmetry	A	B	C	D	E	AmpRatio	Tm minus mean	Ct minus mean
15	19	AY306	5B-rep2		-1	34.27699	80.48686		0.9999014	3006.806	0.3642004	2.119549	FALSE	FALSE	FALSE	5.78E-10	CtIsLarge. SaturationBaselineRatioIsLow									13	9266.648	1.231321	36.89859	5977.783	-10.93288	1.645086		
15	20	AY306	5B-rep3														LowEfficiency. CtIsLarge. MultipleMeltPeaks																	
15	21	AY306	8B-rep1														CtIsLarge. MultipleMeltPeaks																	
15	22	AY306	8B-rep2		-1	34.1612	78.2776		0.9999281	6193.763	0.3557774	2.001886	FALSE	FALSE	FALSE	8.01E-09	CtIsLarge									10	7837.577	1.324152	36.90505	10181.41	-14.90849	2.299051		
15	23	AY306	8B-rep3														CtIsLarge. CurveFitFailed																	
24	12	AY307	1A-rep1														NoAmplification																	
24	13	AY307	1A-rep2														NoAmplification																	
24	14	AY307	1A-rep3														NoAmplification																	
24	18	AY307	5B-rep1														NoAmplification																	
24	19	AY307	5B-rep2		-1	29.31402	76.31664		0.9999357	7161.046	0.6643227	1.780577	FALSE	FALSE	FALSE	9.95E-06	LowEfficiency									10	9131.23	1.569374	32.38082	9091.028	-7.462332	1.995597		
24	20	AY307	5B-rep3														NoAmplification																	
24	21	AY307	8B-rep1														NoAmplification																	
24	22	AY307	8B-rep2														NoAmplification																	
24	23	AY307	8B-rep3														NoAmplification																	
33	12	AY308	1A-rep1														NoAmplification																	
33	13	AY308	1A-rep2														NoAmplification																	
33	14	AY308	1A-rep3														NoAmplification																	
33	18	AY308	5B-rep1														NoAmplification																	
33	19	AY308	5B-rep2														NoAmplification																	
33	20	AY308	5B-rep3														NoAmplification																	
33	21	AY308	8B-rep1														NoAmplification																	
33	22	AY308	8B-rep2														NoAmplification																	
33	23	AY308	8B-rep3														NoAmplification																	
42	12	AY309	1A-rep1														NoAmplification																	
42	13	AY309	1A-rep2														NoAmplification																	
42	14	AY309	1A-rep3														NoAmplification																	
42	18	AY309	5B-rep1														NoAmplification																	
42	19	AY309	5B-rep2		-1	29.95704	76.28264		0.999929	13412.36	0.6167554	2.064407	FALSE	FALSE	FALSE	8.28E-08	CtIsLarge									11	8150.629	1.272429	32.63278	11379.91	9.487432	2.3962		
42	20	AY309	5B-rep3														NoAmplification																	
42	21	AY309	8B-rep1														NoAmplification																	
42	22	AY309	8B-rep2														NoAmplification																	
42	23	AY309	8B-rep3														NoAmplification																	
54	36	AY31	1A-rep1														NoAmplification																	
54	37	AY31	1A-rep2														NoAmplification																	
54	38	AY31	1A-rep3														NoAmplification																	
54	42	AY31	5B-rep1		-1	24.33006	81.73399		0.9999819	6098.949	0.7894248	1.914927	FALSE	FALSE	FALSE	5.95E-05										10	6348.1	1.407104	27.18316	14591.77	20.72299	3.298604		
54	43	AY31	5B-rep2		-1	24.20696	81.6902		0.9999525	11691.31	0.7910891	1.899768	FALSE	FALSE	FALSE	6.81E-05										7	8672.876	1.42311	27.08113	12526.92	4.002614	2.444379		
54	44	AY31	5B-rep3		-1	23.27154	81.81002		0.9999322	16048.82	0.8182963	1.895691	FALSE	FALSE	FALSE	0.000134521										11	8670.004	1.427502	26.1515	12160.81	23.12248	2.40263		
54	45	AY31	8B-rep1														NoAmplification																	
54	46	AY31	8B-rep2		-1	29.13278	81.68267		0.9999883	3315.663	0.6248963	1.889285	FALSE	FALSE	FALSE	2.71E-06										12	5891.009	1.43448	32.02193	13413.5	0.006343838	3.276944		
54	47	AY31	8B-rep3														NoAmplification																	
51	12	AY310	1A-rep1		-1	30.11593	74.30927		0.9999809	2539.89	0.5672311	1.982262	FALSE	FALSE	FALSE	2.28E-07	CtIsLarge									3	1474.349	1.341662	32.88285	10059.09	4.736247	7.822733		
51	13	AY310	1A-rep2		-1	29.67672	74.3913		0.9999578	6550.631	0.5875729	2.018368	FALSE	FALSE	FALSE	1.83E-07	CtIsLarge									10	1417.38	1.309938	32.40185	10090.67	6.900071	8.119246		
51	14	AY310	1A-rep3														CtIsLarge. CurveFitFailed																	
51	18	AY310	5B-rep1														CtIsLarge. CurveFitFailed																	
51	19	AY310	5B-rep2		-1	31.90365	74.22556		0.9998534	17445.95	0.5042582	1.981918	FALSE	FALSE	FALSE	5.66E-08	CtIsLarge									9	9317.772	1.341975	34.67097	9396.786	-8.608154	2.00848		
51	20	AY310	5B-rep3		-1	29.76554	74.51403		0.999954	8750.509	0.6055188	2.001257	FALSE	FALSE	FALSE	2.52E-07	CtIsLarge									9	6840.261	1.324703	32.51012	11492.83	-2.884798	2.680174		
51	21	AY310	8B-rep1		-1	30.68624	74.45303		0.9999595	11124.04	0.5473621	2.01118	FALSE	FALSE	FALSE	1.28E-07	CtIsLarge									4	5699.486	1.316084	33.41947	13648.18	-6.267339	3.394633		
51	22	AY310	8B-rep2		-1	34.73074	73.65306		0.999979	1718.567	0.3204454	2.041431	FALSE	FALSE	FALSE	2.88E-09	CtIsLarge									5	6434.468	1.290758	37.43062	11299.12	-9.949711	2.75603		
51	23	AY310	8B-rep3		-1	32.28938	74.12614		0.9999051	20412	0.478537	1.980007	FALSE	FALSE	FALSE	5.45E-08	CtIsLarge									6	6275.162	1.343716	35.059	11687.73	-11.31211	2.862539		
60	12	AY311	1A-rep1														NoAmplification																	
60	13	AY311	1A-rep2														NoAmplification																	
60	14	AY311	1A-rep3														NoAmplification																	
60	18	AY311	5B-rep1														CtIsLarge. CurveFitFailed																	
60	19	AY311	5B-rep2														CtIsLarge. CurveFitFailed																	
60	20	AY311	5B-rep3														NoAmplification																	
60	21	AY311	8B-rep1														NoAmplification																	
60	22	AY311	8B-rep2														NoAmplification																	
60	23	AY311	8B-rep3														CtIsLarge. CurveFitFailed																	
69	12	AY312	1A-rep1		-1	31.44372	75.89028		0.9998972	3843.183	0.3861919	1.894167	FALSE	FALSE	FALSE	1.96E-07	CtIsLarge. SaturationBaselineRatioIsLow									10	6648.319	1.429154	34.32586	5275.172	-18.80617	1.79346		
69	13	AY312	1A-rep2														NoAmplification																	
69	14	AY312	1A-rep3														NoAmplification																	
69	18	AY312	5B-rep1														NoAmplification																	
69	19	AY312	5B-rep2														NoAmplification																	
69	20	AY312	5B-rep3														NoAmplification																	
69	21	AY312	8B-rep1														NoAmplification																	
69	22	AY312	8B-rep2														NoAmplification																	
69	23	AY312	8B-rep3														NoAmplification																	
6	36	AY313	1A-rep1														NoAmplification																	
6	37	AY313	1A-rep2														NoAmplification																	
6	38	AY313	1A-rep3														NoAmplification																	
6	42	AY313	5B-rep1														NoAmplification																	
6	43	AY313	5B-rep2														NoAmplification																	
6	44	AY313	5B-rep3														NoAmplification																	
6	45	AY313	8B-rep1														NoAmplification																	
6	46	AY313	8B-rep2														NoAmplification																	
6	47	AY313	8B-rep3														NoAmplification																	
15	36	AY314	1A-rep1														NoAmplification																	
15	37	AY314	1A-rep2														NoAmplification																	
15	38	AY314	1A-rep3														NoAmplification																	
15	42	AY314	5B-rep1														NoAmplification																	
15	43	AY314	5B-rep2														NoAmplification																	
15	44	AY314	5B-rep3														NoAmplification																	
15	45	AY314	8B-rep1														NoAmplification																	
15	46	AY314	8B-rep2														NoAmplification																	
15	47	AY314	8B-rep3														NoAmplification																	
24	36	AY315	1A-rep1														NoAmplification																	
24	37	AY315	1A-rep2														NoAmplification																	
24	38	AY315	1A-rep3														NoAmplification																	
24	42	AY315	5B-rep1														CtIsLarge. CurveFitFailed																	
24	43	AY315	5B-rep2														CtIsLarge. CurveFitFailed																	
24	44	AY315	5B-rep3														CtIsLarge. CurveFitFailed																	
24	45	AY315	8B-rep1														CtIsLarge. CurveFitFailed																	
24	46	AY315	8B-rep2														CtIsLarge. CurveFitFailed																	
24	47	AY315	8B-rep3														NoAmplification																	
33	36	AY316	1A-rep1														NoAmplification																	
33	37	AY316	1A-rep2														CtIsLarge. CurveFitFailed																	
33	38	AY316	1A-rep3														NoAmplification																	
33	42	AY316	5B-rep1		-1	28.7608	73.91569		0.9999837	4035.35	0.6545066	1.964457	FALSE	FALSE	FALSE	1.07E-06										8	8041.858	1.358127	31.54939	13121.59	8.543252	2.631661		
33	43	AY316	5B-rep2														NoAmplification																	
33	44	AY316	5B-rep3		-1	29.00528	73.81872		0.999969	4524.04	0.6405683	1.939145	FALSE	FALSE	FALSE	1.07E-06										9	9633.592	1.382548	31.82604	10632.11	-2.394657	2.103649		
33	45	AY316	8B-rep1		-1	33.10724	74.33257		0.9999821	4490.118	0.4571034	1.99398	FALSE	FALSE	FALSE	2.76E-08	CtIsLarge									11	6547.713	1.331128	35.86028	13818.27	1.915779	3.110396		
33	46	AY316	8B-rep2														CtIsLarge. CurveFitFailed																	
33	47	AY316	8B-rep3														NoAmplification																	
42	36	AY317	1A-rep1														NoAmplification																	
42	37	AY317	1A-rep2														NoAmplification																	
42	38	AY317	1A-rep3														NoAmplification																	
42	42	AY317	5B-rep1														CurveFitFailed																	
42	43	AY317	5B-rep2														NoAmplification																	
42	44	AY317	5B-rep3														NoAmplification																	
42	45	AY317	8B-rep1														NoAmplification																	
42	46	AY317	8B-rep2														NoAmplification																	
42	47	AY317	8B-rep3														NoAmplification																	
51	36	AY318	1A-rep1														LowEfficiency. CurveFitFailed																	
51	37	AY318	1A-rep2														LowEfficiency. CurveFitFailed																	
51	38	AY318	1A-rep3														CurveFitFailed																	
51	42	AY318	5B-rep1														MultipleMeltPeaks																	
51	43	AY318	5B-rep2		-1	29.12764	83.87184		0.9999707	4271.715	0.6685441	1.895042	FALSE	FALSE	FALSE	1.72E-06										13	8614.199	1.428205	32.00853	9329.264	24.13792	2.08301		
51	44	AY318	5B-rep3		-1	29.30746	83.85869		0.9999118	9547.895	0.6457254	1.915349	FALSE	FALSE	FALSE	9.84E-07										12	9296.604	1.406666	32.15998	8361.157	2.64673	1.899378		
51	45	AY318	8B-rep1														LowEfficiency. CtIsLarge. MultipleMeltPeaks																	
51	46	AY318	8B-rep2														CtIsLarge. CurveFitFailed																	
51	47	AY318	8B-rep3														CtIsLarge. CurveFitFailed																	
60	36	AY319	1A-rep1														NoAmplification																	
60	37	AY319	1A-rep2														NoAmplification																	
60	38	AY319	1A-rep3														NoAmplification																	
60	42	AY319	5B-rep1														CtIsLarge. CurveFitFailed																	
60	43	AY319	5B-rep2														NoAmplification																	
60	44	AY319	5B-rep3														LowEfficiency. CtIsLarge. CurveFitFailed																	
60	45	AY319	8B-rep1														NoAmplification																	
60	46	AY319	8B-rep2														NoAmplification																	
60	47	AY319	8B-rep3														NoAmplification																	
63	36	AY32	1A-rep1														NoAmplification																	
63	37	AY32	1A-rep2														NoAmplification																	
63	38	AY32	1A-rep3														NoAmplification																	
63	42	AY32	5B-rep1		-1	25.22387	81.38829		0.9999298	18666.22	0.7565362	1.832597	FALSE	FALSE	FALSE	9.24E-05										13	5750.558	1.500651	28.20016	13400.26	2.84567	3.330255		
63	43	AY32	5B-rep2		-1	25.45057	81.28978		0.9998677	18875.77	0.7462732	1.825851	FALSE	FALSE	FALSE	6.74E-05										11	6975.572	1.509099	28.43799	10292.9	-11.61272	2.475563		
63	44	AY32	5B-rep3		-1	24.06208	81.41748		0.9998081	28844.93	0.7787771	1.775733	FALSE	FALSE	FALSE	0.00034657	LowEfficiency									14	8862.188	1.576219	27.1379	10401.06	-20.58067	2.173645		
63	45	AY32	8B-rep1														NoAmplification																	
63	46	AY32	8B-rep2														NoAmplification																	
63	47	AY32	8B-rep3														CtIsLarge. CurveFitFailed																	
69	36	AY320	1A-rep1														NoAmplification																	
69	37	AY320	1A-rep2														NoAmplification																	
69	38	AY320	1A-rep3														NoAmplification																	
69	42	AY320	5B-rep1														NoAmplification																	
69	43	AY320	5B-rep2														NoAmplification																	
69	44	AY320	5B-rep3														NoAmplification																	
69	45	AY320	8B-rep1														NoAmplification																	
69	46	AY320	8B-rep2														NoAmplification																	
69	47	AY320	8B-rep3		-1	34.25828	75.92444		0.9999543	3179.798	0.3311884	1.964923	FALSE	FALSE	FALSE	1.38E-08	CtIsLarge									7	7322.816	1.357689	37.0463	9779.3	-20.63123	2.335456		
6	48	AY321	1A-rep1		-1	29.63163	75.13809		0.9999796	2509.67	0.5904706	1.94314	FALSE	FALSE	FALSE	5.50E-07	CtIsLarge									11	1563.292	1.378611	32.4472	9162.201	5.063416	6.860838		
6	49	AY321	1A-rep2		-1	28.77205	75.17043		0.9999705	3591.485	0.6258289	1.937607	FALSE	FALSE	FALSE	1.13E-06										7	1604.571	1.384071	31.59482	9300.477	5.35406	6.796238		
6	50	AY321	1A-rep3														NoAmplification																	
6	54	AY321	5B-rep1														CtIsLarge. CurveFitFailed																	
6	55	AY321	5B-rep2		-1	33.78556	74.60384		0.9999892	1705.294	0.4378281	1.95408	FALSE	FALSE	FALSE	3.07E-08	CtIsLarge									13	5759.149	1.367991	36.58715	12646.9	5.168248	3.195967		
6	56	AY321	5B-rep3														CtIsLarge. CurveFitFailed																	
6	57	AY321	8B-rep1														CtIsLarge. CurveFitFailed																	
6	58	AY321	8B-rep2		-1	34.6115	74.36006		0.9999709	3041.781	0.358057	1.962161	FALSE	FALSE	FALSE	1.44E-08	CtIsLarge									12	4826.898	1.360293	37.40295	12578.23	5.529436	3.605861		
6	59	AY321	8B-rep3														CtIsLarge. CurveFitFailed																	
15	48	AY322	1A-rep1														NoAmplification																	
15	49	AY322	1A-rep2														NoAmplification																	
15	50	AY322	1A-rep3														NoAmplification																	
15	54	AY322	5B-rep1		-1	26.7274	80.45801		0.9999681	9722.726	0.706956	1.95486	FALSE	FALSE	FALSE	6.09E-06										6	3480.872	1.367243	29.528	14578.88	5.520908	5.188285		
15	55	AY322	5B-rep2		-1	25.42768	80.50475		0.9999635	10731.33	0.7547339	1.966208	FALSE	FALSE	FALSE	1.27E-05										11	7125.859	1.356483	28.21411	13708.37	7.723503	2.923749		
15	56	AY322	5B-rep3		-1	25.53129	80.46224		0.9999746	7224.965	0.7465618	1.988954	FALSE	FALSE	FALSE	8.62E-06										9	6461.628	1.335617	28.29025	13624.39	1.310843	3.108508		
15	57	AY322	8B-rep1														NoAmplification																	
15	58	AY322	8B-rep2														NoAmplification																	
15	59	AY322	8B-rep3														NoAmplification																	
24	48	AY323	1A-rep1														NoAmplification																	
24	49	AY323	1A-rep2														NoAmplification																	
24	50	AY323	1A-rep3														NoAmplification																	
24	54	AY323	5B-rep1														NoAmplification																	
24	55	AY323	5B-rep2														NoAmplification																	
24	56	AY323	5B-rep3														NoAmplification																	
24	57	AY323	8B-rep1														NoAmplification																	
24	58	AY323	8B-rep2														NoAmplification																	
24	59	AY323	8B-rep3														NoAmplification																	
33	48	AY324	1A-rep1														NoAmplification																	
33	49	AY324	1A-rep2														NoAmplification																	
33	50	AY324	1A-rep3														NoAmplification																	
33	54	AY324	5B-rep1														NoAmplification																	
33	55	AY324	5B-rep2														NoAmplification																	
33	56	AY324	5B-rep3														NoAmplification																	
33	57	AY324	8B-rep1														NoAmplification																	
33	58	AY324	8B-rep2														NoAmplification																	
33	59	AY324	8B-rep3														NoAmplification																	
42	48	AY325	1A-rep1														NoAmplification																	
42	49	AY325	1A-rep2														NoAmplification																	
42	50	AY325	1A-rep3														NoAmplification																	
42	54	AY325	5B-rep1		-1	29.78572	88.26926		0.9999234	22406.48	0.6111724	1.895156	FALSE	FALSE	FALSE	1.71E-06	CtIsLarge									12	5947.643	1.428082	32.66644	14677.53	8.253495	3.46779		
